Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,Azimuthal anisotropy correlations and fluctuations in PbPb collisions at the LHC energies from HYDJET++ and AMPT model,"Milosevic, Jovan","Vinca Institute of Nuclear Sciences, University of Belgrade, Mike Petrovica Alasa 12-14, 11351 Vinca, Belgrade, Serbia",UK,"Flow correlations and fluctuations are sensitive probes to the initial geometry and the quark-gluon plasma (QGP) in relativistic heavy ion collisions. Model comparisons are essential to decipher the properties of the QGP. In this talk, we study the correlations between flow harmonics $v_2$, $v_3$, and $v_4$ over a wide centrality range with two-particle correlations in PbPb collisions at $\sqrt{s_{_{\mathrm{NN}}}}=2.76$ TeV simulated by the HYDJET++ and AMPT models. We compare the model results to the experimental data from ATLAS and find both models are in good agreement with data for $v_2$-$v_3$ correlation. For $v_2$-$v_4$ and $v_3$-$v_4$ correlations, while AMPT is still in good agreement, HYDJET++ gives stronger slopes in the correlations than the ATLAS data. The AMPT model qualitatively predicts a boomerang-like shape in the correlations as observed in the experimental data, however, they quantitatively disagree. The HYDJET++ model fails completely to reproduce such a boomerang shape. We study flow fluctuations by the $v_2$ obtained with different Q-cumulant orders, namely $v_2\{2\}, v_2\{4\}, v_2\{6\},$ and $v_2\{8\}$. In particular, we study the skewness, a measure of the asymmetry of the $v_2$ distribution, by the ratio of 
$v_{2}\{6\} - v_{2}\{8\}$ and $v_{2}\{4\} - v_{2}\{6\}$. The HYDJET++ model 
calculation shows good agreement with results reported by the CMS and ALICE 
experiments. However, more data statistics are needed in order to draw firm 
conclusions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jovan', 'last_name': 'Milosevic', 'fullName': 'Milosevic, Jovan', 'id': '4578855', 'affiliation': 'Vinca Institute of Nuclear Sciences, University of Belgrade, Mike Petrovica Alasa 12-14, 11351 Vinca, Belgrade, Serbia', 'emailHash': '3f4334de99424f79878cdfe827214e38', 'db_id': 4578855, 'person_id': 4583040}"
Poster Session,poster,Causality and dissipation in relativistic polarizeable fluids,"Montengro, David","Instituto de F ́ısica Te ́orica (IFT/UNESP), UNESP - S ̃ao Pau lo State University",Unknown,"We examine the relativistic ``perfect fluid`` limit, defined as the fastest possible local equilibration,
in a medium with polarizeability, defined as a non-zero local equilibrium partition of angular
momentum into spin and vorticity. We show that the Lagrangian approach is best suited to
analyzing this situation, as it can be used to efficiently avoid issues such as the breakdown of
isotropy, the ambiguity of the energy-momentum tensor definition and the lack of closure of
conservation equations. We obtain the Lagrangian and the equations of motion of an ideal
relativistic fluid with polarization, linearize them, and show that to restore causality a relaxation
term linking vorticity and polarization, analogous to the Israel-Stewart term linking viscous forces
and gradients,is required. We close with an discussion of the phenomenological applicability of the
hydrodynamics with polarization developed here, focusing on the recent finding of Lambda
polarization and resonance spin alignement, and discussing weather observables sensitive to earlytime polarization exist .","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Montengro', 'fullName': 'Montengro, David', 'id': '4554101', 'affiliation': 'Instituto de F ́ısica Te ́orica (IFT/UNESP), UNESP - S ̃ao Pau lo State University', 'emailHash': '33184f956ad31ec9d2ea98fa13cf17d1', 'db_id': 4554101, 'person_id': 4582797}"
Poster Session,poster,Non-zero chiral and isospin imbalance in QCD phase diagram: dualities in effective models and lattice QCD,"Zhokhov, Roman",IHEP,Unknown,"in this talk there will be discussed the phase structure of the dense quark matter with isospin and chiral imbalances has been investigated in the framework of effective models and lattice QCD.  It has been shown that in the large-N$_c$ limit (N$_c$ is the number of colours of quarks) there exist duality correspondences, which are the symmetries of the thermodynamic potential and the phase structure itself. The first one is a duality between the chiral symmetry breaking (CSB) and the charged pion condensation (PC) phenomena. The dualities were shown to exist in the matter with chiral imbalance that can be produced in compact stars or heavy ion collisions. One of the key conclusions of these studies is the fact that chiral imbalance generates charged PC in dense baryonic/quark matter even in the case of charge neutral matter, which is interesting in the context of neutron stars. It was also shown that the duality can be observed in lattice QCD. Moreover, they were used for prediction of catalysis of chiral symmetry breaking by chiral imbalance. It is known that chiral imbalance can occur due to temperature and sphaleron transitions. Our studies show that chiral imbalance can occur in the cores of neutron stars or in heavy ion collisions at NICA, FAIR, where large baryon densities can be reached, due to other phenomena the so-called chiral separation and chiral vortical effects. Even if the phase diagram contains phases with inhomogeneous condensates, it still possesses the duality. Just by the duality we obtained, in the inhomogeneous case, without any calculations, a full phase diagram of chirally asymmetric dense quark matter. This shows that the duality is an instrument of high predictivity power. The obtained phase diagram is quite rich and contains various spatially inhomogeneous phases.

Based on:
 Phys.Rev. D95 (2017) no.10, 105010,
 Phys.Rev. D97 (2018) no.5, 054036,
 Phys.Rev. D98 (2018) no.5, 054030,
 Eur.Phys.J. C79 (2019) no.2, 151,
 JHEP 1906 (2019) 006","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roman', 'last_name': 'Zhokhov', 'fullName': 'Zhokhov, Roman', 'id': '4578846', 'affiliation': 'IHEP', 'emailHash': 'bc2f14c5974c46598e36b6a7155401cc', 'db_id': 4578846, 'person_id': 4582648}"
Poster Session,poster,Symmetries in the QGP - the case of the #eta′,"Lombardo, Maria Paola",INFN,Unknown,"We study the behaviour of the η′ around above the pseudocritical temperature by use of lattice QCD simulations with two families of dynamical quarks. Due to its  anomalous component the η′ carries significant informations on the nature of the phase transition, and the role of the anomaly.   We contrast and compare the results for the η′ with the behaviour of chiral observables as well as with predictions of models.  Results are obtained from the analysis of the gluonic defined topological charge density correlator after gradient flow. Our results indicate the growth of the η′ mass above the pseudocritical temperature, associated with the chiral symmetry restoration. In the vicinity of the pseudocritical temperature the results are consistent with a small dip in the η′ mass. The magnitude of the dip is compatible with the reduction of the η′ mass obtained by experimental analysis and suggests that η′ mass comes close to zero temperature non-anomalous contribution. We outline the current status of our study and the upcoming steps.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria Paola', 'last_name': 'Lombardo', 'fullName': 'Lombardo, Maria Paola', 'id': '4578843', 'affiliation': 'INFN', 'emailHash': '40a95d112ad2307b358fc4ef55550bc9', 'db_id': 4578843, 'person_id': 4582444}"
Poster Session,poster,D-meson production in Pb--Pb collisions with ALICE at the LHC,"Trogolo, Stefano","Universita e INFN, Padova (IT)",Italy,"The production of charm quarks occurs predominantly in hard scattering processes in the earliest stages of a heavy-ion collision, and due to their relatively long lifetimes they experience the full evolution of the system. In ALICE, charmed mesons ($D^0$,$D^+$,$D^{*+}$ and $D_{s}^{+}$) are reconstructed in their hadronic decay channels, allowing the full kinematic information of the original particle to be retained. Their nuclear modification factor ($R_{\rm AA}$) evaluated as the modification of the D meson production $p_{\rm T}$ spectra in Pb--Pb collisions with respect to the one in proton--proton collisions gives insight into the energy loss mechanisms charm quark undergoes as it traverses the strongly interacting medium (QGP). In particular comparisons with lighter hadrons give insight into the possible mass and flavour dependence of the in-medium energy loss. Comparative studies between particle species in Pb--Pb and pp collision systems allow us to test possible differences in the production of different charge states and resonances such as $D^{*+}$. 

Furthermore, charmed hadrons with strangeness content, such as $D_{s}^{+}$, are of particular interest as they allow us to probe the effect of the hot and dense medium on charm hadronisation such as the possible recombination of charm and strange quarks in the strangeness-rich QGP. In this case one expects a difference in the $R_{\rm AA}$ of strange and non-strange D mesons.

In this contribution will be presented the latest ALICE results for the production of strange and non-strange D mesons in Pb--Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV, using the data provided by the 2018 run of the LHC. The nuclear modification factor of strange and non-strange D-mesons will be shown, along with the relative production ratios of the strange and non-strange D-meson species. Of particular interest is the extremely low $p_{\rm T}$ reach ALICE is able to achieve on the measurement of the production of $D^0$ mesons in Pb--Pb collisions that allows to evaluate the $D^0$ $R_{\rm AA}$ down to $\sim$ 0 $p_{\rm T}$ and opens the possibility to determine the total $D^0$ production cross-section in heavy-ion collisions.

Finally, comparisons of the measurements with theoretical model calculations and lighter-flavour particles will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stefano', 'last_name': 'Trogolo', 'fullName': 'Trogolo, Stefano', 'id': '4627481', 'affiliation': 'Universita e INFN, Padova (IT)', 'emailHash': '8a23de6c26be5b82fa62cd582becd8bb', 'db_id': 4627481, 'person_id': 4721482}"
Poster Session,poster,Recent measurements of hadronic resonances in small systems at ALICE,"Song, Jihye",University of Houston (US),KR,"Hadronic resonances are unique and useful probes of ion-ion collision systems. They can be used to study the evolution of the hadrochemistry with system size, including resonance suppression and strangeness enhancement. Resonances can also be used to explore the various mechanisms that influence the shapes of hadron $p_{\mathrm{T}}$ spectra and to search for the possible onset of collective effects in small systems. The ALICE Collaboration has measured a wide variety of mesonic and baryonic resonances in pp and p-Pb collision systems at different energies from low to high charged-particle multiplicities. New results will be reported as functions of the multiplicity, including measurements of the $\mathrm{f}_{0}(980)$ meson in pp collisions at $\sqrt{s}=5.02$~TeV; the $\mathrm{f}_{0}(980)$, $\Sigma(1385)^{\pm}$, $\Lambda(1520)$, $\Xi(1530)^{0}$, and $\Xi(1820)$ resonances in pp collisions at $\sqrt{s}=13$~TeV; and the $\mathrm{K}^{*}(892)$ and $\phi(1020)$ mesons in p-Pb collisions at $\sqrt{s_{\mathrm{NN}}}=5.02$ and 8.16 TeV. The results will be compared to measurements from lower energies and discussed in the context of theoretical models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jihye', 'last_name': 'Song', 'fullName': 'Song, Jihye', 'id': '4627465', 'affiliation': 'University of Houston (US)', 'emailHash': '987da109f473d66cb09a9a5267da6d56', 'db_id': 4627465, 'person_id': 4721466}"
Poster Session,poster,Studying strangeness enhancement in small systems through $\Xi-$hadron correlations using the ALICE detector,"Adolfsson, Jonatan",Lund University (SE),SE,"One of the remaining puzzles in heavy-ion physics is that strangeness enhancement - believed to be a signature of the Quark-Gluon Plasma - is not only observed in heavy-ion collisions, but also in high-multiplicity proton-proton and proton-nucleus collisions. Various phenomenological models have been developed to try to understand this, such as rope hadronisation (used in the Angantyr extension of Pythia) and core-corona models (used in EPOS). A prediction of the string/rope model is that strangeness is produced in $s\bar{s}$ pair breakings, so there will be correlations between strange and anti-strange hadrons in the same event, even between different hadronic species. By studying these correlations one can learn more about the strangeness production mechanism and test if it changes with multiplicity.

In this study, these predictions are tested by comparing angular correlations between in particular $\Xi^--K^+$ ($\overline{\Xi}^+-K^-$) and the reference $\Xi^--\pi^+$ ($\overline{\Xi}^+-\pi^-$) as a function of multiplicity, in $pp$ collisions at $\sqrt{s}=13\,\rm TeV$ using the ALICE detector. The results are compared to theoretical predictions by Angantyr and EPOS. A comparison will also be done between $\Xi-$baryon and $\Xi-$meson correlations. While this probes different physics, it further aids in the understanding of the production of multi-strange hadrons in small systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jonatan', 'last_name': 'Adolfsson', 'fullName': 'Adolfsson, Jonatan', 'id': '4554401', 'affiliation': 'Lund University (SE)', 'emailHash': '8b8964e03e818791c284cf57d90cc7b1', 'db_id': 4554401, 'person_id': 4582058}"
Poster Session,poster,D + meson production as a function of charged- particle multiplicity in pp collisions at √s =13 TeV with ALICE,"Singh, Randhir",University of Jammu (IN),India,"Charm and beauty are heavy quarks with observed masses of
1.28 GeV/c 2 and 4.18 GeV/c 2 respectively. They are produced
in initial hard scattering processes. Due to their small
formation time (∆t~0.1 fm/c) as compared to the formation
time of QGP ( ∆t~0.3 fm/c) at the LHC, they experience all the
stages occuring during the time evolution of the hot and dense
medium produced in heavy-ion collisions. Therefore, the
measurement of open charm and beauty production allows
probing QGP properties and investigating the color charge and
mass dependence of the parton in-medium energy loss.
Moreover, due to their large masses (m c , m b >> Λ QCD ) their pp
production cross-sections are calculable within the domain of
perturbative QCD constituting an excellent test of pQCD
calculations.
The study of D-meson yield in pp collisions as a function of
charged-particle multiplicity helps to understand the processes
involved in the production of charm quarks. Moreover,
analyzing the charm production processes could help in
learning the basic differences between hard and soft processes
of particle production. Along with that, they also serve as a
reference for the similar measurements in p-Pb and Pb-Pb
collisions.
In this contribution, D + meson yield as a function of charged-
particle multiplicity will be presented. Furthermore, the
comparison with J/ψ yield at 7 TeV, 13 TeV and to D + -meson
yield at 7 TeV in pp collisions will be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Randhir', 'last_name': 'Singh', 'fullName': 'Singh, Randhir', 'id': '4554407', 'affiliation': 'University of Jammu (IN)', 'emailHash': 'db02f106a62cd0c47c99d1647a3b0a09', 'db_id': 4554407, 'person_id': 4581601}"
Poster Session,poster,Hadronic resonance production in asymmetric collisions with ALICE at the LHC,"Mallick, Dukhishyam",National Institute of Science  Education and Research (IN),India,"Hadronic resonances are interesting probes of the hot and dense matter created in heavy-ion collisions. Due to their short lifetimes, resonances
are useful tools to understand the particle production mechanisms and the properties of the hadronic phase. Resonance yields are expected to be modified due to the interaction of their decay daughters within the hadronic medium via the re-scattering and re-generation processes.
The study of resonance production in p--Pb collisions fills the gap between pp and heavy-ion (Pb--Pb, Xe--Xe) collisions and also helps us
to understand the initial state effects due to cold nuclear matter. In asymmetric collisions, the produced particle yields are different at the forward and backward rapidities. The rapidity asymmetry (${Y}_\mathrm{Asym}$) studies are sensitive to nuclear modification effects, like shadowing, the Cronin enhancement, multiple scattering and energy loss.
     We will report on the measurement of the production of  K$^{*0}$ and $\phi$ resonances in p--Pb collisions at $\sqrt{\it{s}_{NN }}$ = 8.16 TeV. Results include transverse momentum spectra, mean transverse momenta, yields and particle ratios as a function of charged particle multiplicity in the rapidity range (- 0.5 $<$ $y_\mathrm{CM}$ $<$ 0). The parton energy loss is also studied by measuring the nuclear modification factors of  K$^{*0}$ and $\phi$ with other available results in p--Pb collisions at $\sqrt{\it{s}_{NN }}$ = 5.02 and 8.16 TeV.  In addition, the first measurements of the rapidity dependence of K$^{*0}$ and  $\phi$ production at $\sqrt{\it{s}_{NN }}$ = 5.02 will be presented. These results will also be compared with different model predictions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dukhishyam', 'last_name': 'Mallick', 'fullName': 'Mallick, Dukhishyam', 'id': '4554468', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '7f415e9dbbe7c4b124722c8d79ab16d3', 'db_id': 4554468, 'person_id': 4581523}"
Poster Session,poster,Bottomonium production in p+p and Pb+Pb collisions with ATLAS,"Lee, Songkyo",Iowa State University (US),USA,"Bottomonium, a bound state of a bottom quark and its antiquark, is an excellent probe of the hot and dense medium created in heavy-ion collisions at LHC. The ATLAS collaboration collected the large datasets of $pp$ and Pb+Pb collisions in 2017 and 2018 corresponding to integrated luminosities of 242 pb$^{-1}$ and 1.39 nb$^{-1}$ respectively, at a centre-of-mass energy per nucleon pair of 5.02 TeV. In this poster, bottomonium states are reconstructed via the dimuon decay channel in the rapidity range of $|y| < 1$, and their production in PbPb collisions is compared to that in pp collisions to extract the nuclear modification factor, $R_{AA}$, as a function of event centrality and transverse momentum. In addition, the relative suppression of the excited states Y(nS) to the ground state Y(1S) is studied.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Songkyo', 'last_name': 'Lee', 'fullName': 'Lee, Songkyo', 'id': '4690137', 'affiliation': 'Iowa State University (US)', 'emailHash': '87ab725fa74470ce1f518cf06d321dec', 'db_id': 4690137, 'person_id': 4704736}"
Poster Session,poster,Suppression of elliptic flow without viscosity,"Molnar, Denes",Purdue University,USA,"We investigate fluid-to-particle conversion using the usual Cooper-Frye approach but with more general local equilibrium distributions than the Boltzmann or Bose/Fermi distributions typically used. Even though we study ideal fluids (i.e., shear stress and bulk pressure are zero everywhere), we find a suppression of elliptic flow ($v_2$) at high transverse momenta ($p_T>1.5$ GeV/c), relative to results obtained with the traditional Boltzmann distributions [1].  The non-viscous suppression shows qualitatively similar features to the well-known shear viscous suppression of $v_2$; for example, it increases with $p_T$, and it is smaller for heavier species as seen in self-consistent kinetic theory calculations. Our results question whether all of the $v_2$ suppression seen in the data can be attributed to viscous effects, and indicate that shear viscosities extracted from RHIC and LHC elliptic flow data might be overestimated. For more details, see Ref. [1].

[1] A. Takacs and D. Molnar, arXiv:1906.12311 [nucl-th]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Denes', 'last_name': 'Molnar', 'fullName': 'Molnar, Denes', 'id': '4579000', 'affiliation': 'Purdue University', 'emailHash': '2499fb643638c071cf30c16e8ec80df3', 'db_id': 4579000, 'person_id': 4585472}"
Poster Session,poster,Reconstruction of neutral mesons in heavy ion collisions using the conversion method with HADES and CBM*,"Kres, Ievgenii",University of Wuppertal,Unknown,"The Compressed Baryonic Matter experiment (CBM) and the High Acceptance Di-Electron Spectrometer (HADES) are part of a worldwide research program devoted to study the phase diagram of strongly interacting matter at high baryon densities $\rho_{B}$ and moderate temperatures $T$ in p+A and A+A collisions. One of the major observables addressed by both experiments is dilepton production.

A central goal is to establish the excitation function of dilepton emission for heavy collision systems. While HADES is studying the lowest collision energies up to 1.5$A$ GeV, CBM, in a first campaign, will continue the excitation function to 12$A$ GeV. Central component of both detector setups is Ring Imaging Cherenkov Detectors (RICH), which are intended to identify and select leptons among all other particles.

Dalitz decays of long-lived neutral mesons ($\pi^0$, $\eta$) constitute an important source of dielectrons in the LMR (hadronic cocktail). The presented analysis aims to reconstruct neutral mesons using conversion ($\pi^0/\eta \rightarrow \gamma\gamma \rightarrow (e^+e^-)+(e^+e^-)$ or $\pi^0/\eta \rightarrow e^+e^-\gamma \rightarrow e^+e^-+(e^+e^-)$) inside the target or in first detector layers in order to provide an independent measurement of the respective multiplicities needed to constrain the hadronic cocktail with sufficient precision. Proper counting of these mesons requires an exact description of the combinatorial background below $\pi^0/\eta$ invariant mass peaks, which is achieved using the event mixing technique.

The poster will present first results from the conversion based analysis of $\pi^0$ and $\eta$ multiplicities using the new HADES data set obtained for Ag+Ag at 1.58$A$ GeV collisions in spring this year. For this run, the photon detector of HADES RICH was replaced by a newly developed MAPMT based system also foreseen for CBM. The performance obtained in the HADES run was studied in details and consistently introduced in the CBM experiment simulation framework.
Respective results of performance studies of the CBM experiment will also be shown.

$\text{*supported by BMBF 05P15PXFCA and GSI}$","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ievgenii', 'last_name': 'Kres', 'fullName': 'Kres, Ievgenii', 'id': '4554297', 'affiliation': 'University of Wuppertal', 'emailHash': '61a2484409c0dc268639791a31f25127', 'db_id': 4554297, 'person_id': 4588510}"
Poster Session,poster,MC study of the reconstruction of $\pi^0$ in MPD/ECal,"Huang, Yan",Tsinghua University,Unknown,"The main goal of NICA/MPD is to investigate the hot and dense baryonic matter in heavy-ion collisions over a wide range of atomic masses, from $Au+Au$ collisions at a center-of-mass energy of $\sqrt{s_{NN}} = 11GeV$ (for $Au^{79+}$) to proton-proton collisions with  $\sqrt{s_{pp}}= 20GeV$.
Electromagnetic calorimeter (ECal) is an important detector of the MPD to identify electrons, photons and measure their energy with high precision. The performance of the ECal is simulated and analyzed of a function of many parameters such as the multiplicity, energy spectrum, kinematic. $\pi^0$ signal can be reconstructed from two photons and it is a very important probe to give information of the chiral symmetry restoration and flow signal. The shape of reconstructed $\pi^0$ mass spectra is analyzed. Dependence of the $\pi^0$ reconstruction efficiency from the  decay parameters is studied.
Theta angle reconstructed in the ECal has a clear deviation from real angle as a function of Z position of the interacting point. This theta angle bias is caused by the small deviation from projective geometry for the Z position which is not equal to zero. This bias is corrected and applied to the reconstruction of $\pi^0$, which improved the results of the reconstruction of $\pi^0$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yan', 'last_name': 'Huang', 'fullName': 'Huang, Yan', 'id': '4578996', 'affiliation': 'Tsinghua University', 'emailHash': '36f67b2b48ae8de490c6f86d97292071', 'db_id': 4578996, 'person_id': 4588515}"
Poster Session,poster,Can jet quenching constrain the evolution history of parton showers?,"Takács, Ádám",Wigner Research Centre for Physics,Unknown,"In the soft and collinear limit, the choice of evolution scale in a parton shower algorithm is ambiguous and several options have been implemented in existing Monte Carlo event generators for proton-proton collisions. However, the resulting space-time evolution could result in subtle differences depending on the particular choice. In this work we quantify measurable consequences of the choice of the evolution variable and show how the implications of such a choice propagates into jet quenching observables. 
We have developed a parton shower algorithm for a general evolution variable, that includes the virtuality, angle, transverse momentum and formation time. We study the interplay between the shower history for different evolution variables and the phase space affected by parton energy loss. In particular, we implement effects of jet quenching in the dense and dilute medium limits, and highlight the role of color coherence effects [1,2]. We compare the results of the different evolutions to existing Monte Carlo shower implementations on the parton level by analyzing primary and secondary Lund planes. Finally, we study the sensitivity of quenched jets to the choice of evolution variable by confronting our results for certain key observables, such as the inclusive jet spectrum, the (groomed) momentum sharing fraction or the jet mass, against theoretical expectations and experimental data.

[1] D. Pablos and K. Tywoniuk, JHEP 1611, 174 (2016).
[2] Y. Mehtar-Tani and K. Tywoniuk, Phys. Rev. D98, 051501 (2018).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ádám', 'last_name': 'Takács', 'fullName': 'Takács, Ádám', 'id': '4578994', 'affiliation': 'Wigner Research Centre for Physics', 'emailHash': 'd2244147a0c8912d49ddfba7ccf5c18a', 'db_id': 4578994, 'person_id': 4586298}"
Poster Session,poster,Bottomonia Suppression in Heavy-Ion Collisions from AdS/CFT,"Barnard, Nadia",University of Cape Town,Unknown,"We compute for the first time the suppression of bottomonia in a strongly coupled QGP and compare the results to those from a weakly coupled QGP and to data. Using imaginary time techniques we numerically determine the real and imaginary parts of the binding energy of $\Upsilon$(1S) in (complex) potentials derived from AdS/CFT and from pQCD. We confirm the strong coupling binding energies by independently deriving the meson spectrum in AdS/CFT using semiclassical, rotating open strings.

We then implement the complex binding energies in a suppression model to determine the $\Upsilon$(1S) nuclear modification factor in $\sqrt{s}_{NN}=2.76$ TeV Pb+Pb collisions. The simplest strong-coupling, $p_T$-independent potential leads to a significant oversuppression of $\Upsilon$(1S) compared to data while the results from the pQCD-derived potential are consistent with data. Lastly, we investigate the consequences of the different velocity dependencies of potential models on the bottomonia $R_{AA}(p_T)$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nadia', 'last_name': 'Barnard', 'fullName': 'Barnard, Nadia', 'id': '4578992', 'affiliation': 'University of Cape Town', 'emailHash': 'af0e40b5b3896be5a6b98c6445866bd2', 'db_id': 4578992, 'person_id': 4588710}"
Poster Session,poster,A MAPS based Inner Tracking System of the Multi-Purpose Detector at the  NICA collider,"Murin, Yuri","JINR, Dubna",Russia,"The Multi-Purpose Detector (MPD) is being constructed to study the properties of extremely dense nuclear matter formed in relativistic nucleus-nucleus collisions at NICA energies. The yields of strange and charmed particles are the important observables sensitive to critical phenomena in phase transitions of the QGP-matter at high net-baryon density. Highly efficient registration of such short-lived products of nuclear interactions using vertex silicon detectors will play a key role in the analysis of the possible onset of deconfinement in nuclear matter. 
     An Inner Tracking System (ITS) based on the Monolithic Active Pixel Sensors (MAPS) is under design by the emerging MPD ITS collaboration in Dubna and Wuhan. The ultra-light carbon fiber structure carries five layers of CMOS ALPIDE sensors  recently elaborated by the ALICE collaboration. The two layers of the Outer Barrel (OB) are built out of 42 staves developed for the new ALICE ITS to be installed at CERN next year. The MPD ITS mainframe mechanics and the OB installation is planned to be completed in 2023. The Inner Barrel (IB) will  use novel MAPS sensors of enlarged area and reduced thickness to be developed together with the ALICE collaboration within 2020-2025 and installed after the reduction of the diameter of the MPD beam pipe to optimal value of 38 mm will become possible.                       The poster presents the main details of the MPD ITS layout, computer simulations of the pointing resolution gained with the system, as well as  a quality assessment of the MPD tracking system including ITS and Time Projection Chamber  used for the reconstruction of the multi-strange hyperons  and the D-mesons produced in the central Au-Au collisions at \sqrt{S_{NN}} = 9 GeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuri', 'last_name': 'Murin', 'fullName': 'Murin, Yuri', 'id': '4554284', 'affiliation': 'JINR, Dubna', 'emailHash': '6166e2e15b3a4bce3db68c63fdccee90', 'db_id': 4554284, 'person_id': 4588857}"
Poster Session,poster,A Comprehensive Study of Bottomonium Production in Heavy-ion Collision,"Hatwar, Nikhil","Birla Institute of Technology and Sciences, Pilani campus",Unknown,"One of the important goals of heavy-ion collision experiments is to test the predictions of Quantum Chromodynamics(QCD). One such QCD prediction is the formation of Quark-Gluon Plasma(QGP) in the heavy-ion collision experiments. Quarkonia suppression has been suggested as a sign of formation of QGP in heavy ion collision, where it could exist as a transient state. We have developed a model to predict the suppression of quarkonia in QGP. It incorporates quarkonia production and suppression due to hot nuclear matter effects like color screening, collisional damping, gluonic dissociation and cold nuclear matter effect namely, nuclear shadowing. We have considered the possibility of regeneration of quarkonia due to correlated/uncorrelated quark and anti-quark pair in QGP medium. Since our model had employed Bjorken's (1+1)-dimensional hydrodynamics, we were restricted to predict suppression at mid-rapidity only. A complete rapidity dependence of suppression was also missing in our previous work. Both of these shortcomings are taken care by switching to (3+1)-dimensional relativistic hydrodynamics using MUSIC, a C++ code. MUSIC uses Kurganov-Tadmor algorithm to solve hydrodynamic conservation equations. In the present work, we compare the bottomonium suppression calculated by using our current (3+1)-dimensional expansion based model with the experimentally measured suppression, $R_{AA}$ as a function of centrality, transverse momentum, and rapidity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nikhil', 'last_name': 'Hatwar', 'fullName': 'Hatwar, Nikhil', 'id': '4554279', 'affiliation': 'Birla Institute of Technology and Sciences, Pilani campus', 'emailHash': 'b539836b839b2cf5c069016c0d378f3d', 'db_id': 4554279, 'person_id': 4588946}"
Poster Session,poster,Pre-hydrodynamic evolution and its signatures in final-state observables,"Hippert Teixeira, Mauricio",Universidade de São Paulo,Unknown,"The system created in high-energy heavy-ion collisions quickly reaches local equilibrium and its evolution is usually modeled with relativistic hydrodynamics. However, the effects of the early, pre-equilibrium stages of system evolution on final-state observables are largely unknown. In this work, we study the effects of pre-hydrodynamic evolution on final-state observables in various heavy-ion collision systems. We employ state-of-the art hydrodynamic simulations coupled to different pre-hydrodynamical scenarios, including Kompost, a recently-developed effective kinetic transport theory evolution model. We find that the addition of a pre-equilibrium stage can have a significant effect on the development of transverse momentum, but only a small effect on flow and fluctuations, even differentially in transverse momentum. These results impose constraints on the way in which the initial particle production immediately after the initial hard scattering is connected to the subsequent hydrodynamic evolution of the system.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Hippert Teixeira', 'fullName': 'Hippert Teixeira, Mauricio', 'id': '4578972', 'affiliation': 'Universidade de São Paulo', 'emailHash': '22b7a8899e5b8f2b4152e676a052d67a', 'db_id': 4578972, 'person_id': 4585235}"
