Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,"Measurements of Open Bottom Hadron Production via Displaced J/psi, D0 and Electrons in Au+Au Collisions at √sNN = 200 GeV at STAR","Chen, Xiaolong",USTC / LBNL,USA,"Recent RHIC and LHC results show that the nuclear modification factors of open charm hadrons at high transverse momenta as well as their elliptic flow are similar to those of light flavor hadrons, indicating that charm quarks also interact very strongly with the Quark Gluon Plasma (QGP). During interactions, charm quarks suffer from substantial energy loss and gain significant elliptic flow. It is then imperative to measure bottom production in heavy-ion collisions to study the mass dependence of parton-medium interactions in the QGP suggested by QCD.

In this talk, we will report on STAR measurements of open bottom hadron production through their displaced decay daughters ($B \rightarrow J/\Psi,~D^{0},~e$) in Au+Au collisions at $\sqrt{s_{\rm NN}}$ = 200 GeV. These measurements are made possible with the high-precision vertexing and tracking provided by the Heavy Flavor Tracker. With a factor of 2-5 times more data recorded in year 2016, signal precisions of these measurements are greatly improved compared to previous preliminary results. For Non-prompt $D^0$, further improvement is obtained from a successful implementation of a supervised machine learning method in offline reconstruction. Centrality dependence of nuclear modification factors for non-prompt $D^0$ and electrons from bottom hadron decays will be presented. These new results will be compared to those of open charm hadrons at RHIC and those of open charm and bottom hadrons at the LHC as well as to theoretical calculations. Physics implications will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaolong', 'last_name': 'Chen', 'fullName': 'Chen, Xiaolong', 'id': '3708554', 'affiliation': 'USTC / LBNL', 'emailHash': 'aa3d77d5083ee1e726170d23780504a2', 'db_id': 3708554, 'person_id': 3884468}"
Poster Session,poster,Suppression of resonance production in high multiplicity pp events due to colour reconnection effects in PYTHIA8,"Derradi De Souza, Rafael",University of Campinas UNICAMP (BR),Unknown,"The measurement of short-lived hadronic resonances in high energy collisions has always been considered an important observable to investigate the properties of the systems created in such collisions. In particular, the observed suppression of the measured yields of resonance with respect to non-resonance particles towards central heavy-ion collisions has so far been interpreted as being due to re-scattering of decay daughters in a hadronic phase of the system evolution. However, hints of suppression in the measured resonance to non-resonance particle ratios have also been recently observed for high multiplicity events in collisions of small systems, such as pp and p-Pb. In this work, we explore the effects of colour reconnection (CR) mechanisms, such as the new more QCD based scheme and the rope hadronization approach, in hadronic resonance production in high multiplicity pp collisions using the PTYHIA8 event generator. Our studies have shown that the inclusion of CR leads to a suppression of hadronic resonance production with respect to non-resonance states, observed in the evolution of the ratios of $K^{*}/K$, $\rho/\pi$ and $\eta’/\pi$ as a function of the event activity. These results bring an alternative possible explanation for the phenomenon in small systems collisions. Finally, we discuss other heavy-ion observables that may also be affected by CR, such as those associated with collectivity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rafael', 'last_name': 'Derradi De Souza', 'fullName': 'Derradi De Souza, Rafael', 'id': '3531132', 'affiliation': 'University of Campinas UNICAMP (BR)', 'emailHash': 'b864caf253c1fe7408907d2fc4f8c274', 'db_id': 3531132, 'person_id': 3645464}"
Poster Session,poster,On the origin of the late-side tail in the time-of-flight distribution: A long-standing puzzle solved,"Schaefer, Brennan",Oak Ridge National Laboratory -  (US),Unknown,"Dedicated Time-of-Flight detectors are used for particle identification in ALICE, HADES, PHENIX, and STAR. New TOF detectors for Belle II, BESIII, LHCb, MPD, Panda, and SoLID are in various stages of development and implementation. Heavy ion detector experiments using TOF observe an anomalous early-late asymmetry in the time of flight distribution for particles of a given narrow momentum interval and mass hypothesis. A number of competing explanations have been sought, most of which focus on the pronounced late-side tail in the TOF signal. Some examples include: influence of feeddown descendants, energy losses from multiple scattering, biases from inner-to-outer detector track matching, and biases innate to TOF detector technology. Herein we examine each of these and derive from first principles the ideal TOF distribution and momentum dependent early-late asymmetry. We further conclusively explain its mysterious absence in test beam trial data. This new understanding will refine the standard fit-to-data calibration technique critical for high precision TOF detectors. Furthermore, it will improve the momentum range over which particle separation is possible, the estimates of systematic uncertainties, and detector simulations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Brennan', 'last_name': 'Schaefer', 'fullName': 'Schaefer, Brennan', 'id': '3530799', 'affiliation': 'Oak Ridge National Laboratory -  (US)', 'emailHash': 'e9d0b9826975091d1aba32a714bba74a', 'db_id': 3530799, 'person_id': 3637507}"
Poster Session,poster,Measurements of $\gamma\gamma\rightarrow \mu^{+}\mu^{-}$ with the ATLAS detector at the LHC,"Angerami, Aaron",Lawrence Livermore National Laboratory,United States,"In heavy ion collisions, the intense electromagentic fields result in a high rate of photon-photon collisions. The cross section for the process $\gamma\gamma\rightarrow \mu^{+}\mu^{-}$ involves the equivalent photon fluxes from the nuclei and elementary cross sections calculated in QED. These fluxes also arise in the calculation of exclusive vector meson production and ultra-peripheral jet photo-production, which may be used to constrain nuclear parton distributions. Thus measurements of $\gamma\gamma\rightarrow \mu^{+}\mu^{-}$ provide an important tool to calibrate the photon fluxes. This talk presents such measurements performed with the ATLAS detector. This includes new results correlating the dimuon system with neutron multiplicity measured with Zero Degree Calorimeters. A careful analysis of the acoplanarity distributions is also presented that includes the effects of final-state QED radiation and contributions from dissociative and background processes. The new results are sufficiently-precise to constrain and tune theoretical models.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron', 'last_name': 'Angerami', 'fullName': 'Angerami, Aaron', 'id': '3561568', 'affiliation': 'Lawrence Livermore National Laboratory', 'emailHash': '11b23fd503aed050e358aa1d92b18a9d', 'db_id': 3561568, 'person_id': 3647554}"
Poster Session,poster,Dilepton production and resonance properties within a new hadronic transport approach,"Staudenmaier, Jan","Goethe University Frankfurt, Frankfurt Institute for Advanced Studies",Unknown,"As electromagnetic probes dileptons open a window to the in-medium properties of vector mesons. In this talk, medium effects to vector mesons are discussed for heavy ion collisions in the low kinetic energy regime of $1 - 3A$ GeV, where the dielectron emission is accessed by the HADES experiment at GSI. A new hadronic transport approach named SMASH (Simulating Many Accelerated Strongly-interacting Hadrons) is employed to study dilepton production, which is based on vacuum resonance properties and consistently includes dilepton emissions below the hadronic threshold. The approach is validated by an excellent agreement with experimental data up to system sizes of carbon-carbon collisions. After establishing this well-understood baseline in elementary and small systems, the significance of medium effects is investigated with a coarse-graining approach based on the same hadronic evolution. Interestingly, the effect of explicit in-medium modifications to the vector meson spectral functions is already important for dilepton invariant mass spectra in ArKCl and larger systems, even though the transport approach with vacuum properties reveals similar features due the coupling to baryonic resonance and the intrinsically included collisional broadening. In addition, the validated dilepton production allows to assess the importance of a microscopic evolution of the hadronic stage by studying the non-equilibrium dilepton radiation in late, dilute stages of high-energy heavy ion collisions, i.e. in hybrid approaches.

Reference:
J. Staudenmaier, J. Weil, V. Steinberg, S. Endres, H. Petersen, ""Dilepton production and resonance properties within a new hadronic transport approach in the context of the GSI-HADES experimental data"", arXiv:1711.10297 [nucl-th]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Staudenmaier', 'fullName': 'Staudenmaier, Jan', 'id': '3530785', 'affiliation': 'Goethe University Frankfurt, Frankfurt Institute for Advanced Studies', 'emailHash': '7301eef2086f88646b42a40e3d3e1519', 'db_id': 3530785, 'person_id': 3642162}"
Poster Session,poster,Kaon flow at HADES Au+Au @ 1.23A GeV collisions,"Chlad, Lukáš",Nuclear Physics Institute of the CAS,UK,"We present the first preliminary results on direct and elliptic flow of particles with strange content ($K^0_s$ and $K^+$) in Au+Au collisions at $1.23\,\mathrm{A
GeV}$ measured with HADES. The study of strange particle flow in heavy-ion collision is according to the theory sensitive to in-medium hadron modifications. Kaon flow was seldom measured at such low center-of-mass energy region $\sqrt{s_{NN}} = 2.42\,\mathrm{GeV}$ due to sub-threshold production of strangeness. Thanks to the quantity of $2.6$ bilion events of the $40\,\%$ most central collisions this study is now possible. The obtained flow parameters are compared with previously published world data as well as with flow of non-strange particles. The agreement of measurement with simulations using several transport codes is also checked.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lukáš', 'last_name': 'Chlad', 'fullName': 'Chlad, Lukáš', 'id': '3539827', 'affiliation': 'Nuclear Physics Institute of the CAS', 'emailHash': 'b86c33e9a836ada5f9bc5c581a39d397', 'db_id': 3539827, 'person_id': 3645310}"
Poster Session,poster,The RICH detector for the CBM experiment at FAIR,"Bendarouach, Jordan",Justus Liebig University (Giessen),Unknown,"The Compressed Baryonic Matter (CBM) experiment at the future FAIR complex will investigate the phase diagram of strongly interacting matter at high baryon density and moderate temperature in A+A collisions from 2-15 AGeV (SIS 100). One of the most promising observables to explore this matter is electromagnetic radiation from the fireball.

One of the key detectors for clean electron identification is the RICH (Ring Imaging Cherenkov) detector using CO${_2}$ as radiator gas, spherical glass mirrors with reflective Al+MgF${_2}$ coating as focusing elements and a photo-detector plane consisting of an array of H12700 MAPMTs from Hamamatsu. Prior to the CBM start at FAIR about half of theses MAPMTs will be employed for the upgrade of the HADES RICH detector. An FPGA-TDC based readout chain is being developed in cooperation with both experiments.
The mirror wall will consist of two half spheres with 40 trapezoidal glass mirrors each with high reflectivity and excellent surface homogeneity. An important aspect to guarantee a stable operation of the RICH detector is the mirror alignment and its control. 

In this poster we will report on the design and status of the CBM RICH developments with particular focus on the mirror wall development as well as qualitative and quantitative measurements to monitor and correct potential mirror misalignments.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jordan', 'last_name': 'Bendarouach', 'fullName': 'Bendarouach, Jordan', 'id': '3513578', 'affiliation': 'Justus Liebig University (Giessen)', 'emailHash': '867f801b264f79145b2e589b477aca3a', 'db_id': 3513578, 'person_id': 3644793}"
Poster Session,poster,"On the spin correlations of final leptons generated in the processes         of annihilation of $(e^+ e^-)$ pairs, formed in relativistic heavy-ion          collisions, and in the high-energy two-photon processes          $\gamma \gamma \rightarrow e^+ e^-, \mu^+ \mu^-, \tau^+ \tau^-$","Lyuboshitz, Valery","Joint Institute for Nuclear Research, Dubna ",UK,"The electromagnetic processes of annihilation of $(e^+ e^-)$ pairs, produced
 in high-energy nucleus-nucleus collisions, into heavy lepton pairs are 
 theoretically studied in the one-photon approximation, using the technique of
 helicity amplitudes . For the process $e^+e^- \rightarrow \mu^+\mu^-$, it is 
 shown that -- in the case of the unpolarized electron and positron -- the final
 muons are also unpolarized but their spins are strongly correlated. For the
 final  $(\mu^+ \mu^-)$ system, the structure of triplet states is analyzed and 
 explicit expressions for the components of the spin density matrix and 
 correlation tensor are derived. It is demonstrated that here the spin correlations 
 of muons have the purely quantum character, since one of the Bell-type 
 incoherence inequalities for the correlation tensor components is always violated.
 In doing so, it is established that the qualitative character of the muon spin 
 correlations does not change when involving the additional contribution of the
 weak interaction of lepton neutral currents through the virtual $Z^0$ boson.
 
   On the other hand, the theoretical investigation of spin structure for the two-photon 
 process  $\gamma \gamma \rightarrow e^+e^-$  ( where the photon pairs, in 
 particular, may be emitted in relativistic heavy-ion and hadron-nucleus collisions )
 is performed as well. Here -- quite similarly to the process  
 $e^+e^- \rightarrow \mu^+\mu^-$ -- in the case of unpolarized photons the final
 electron and positron remain unpolarized, but their spins prove to be strongly
 correlated. Explicit expressions for the components of the correlation tensor
 and for the relative fractions of singlet and triplet states of the final $(e^+ e^-)$ 
 system are derived. Again, one of the Bell-type incoherence inequalities for the
 correlation tensor components is always violated and, thus, spin correlations of
 the electron and positron have the strongly pronounced quantum character.
 
   Analogous considerations can be wholly applied as well, respectively, to the 
 annihilation process $e^+ e^- \rightarrow \tau^+ \tau^-$ and to the two-photon 
 processes $\gamma \gamma \rightarrow \mu^+ \mu^-$, $\gamma \gamma 
 \rightarrow \tau^+ \tau^-$, which become possible at considerably higher energies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valery', 'last_name': 'Lyuboshitz', 'fullName': 'Lyuboshitz, Valery', 'id': '3530556', 'affiliation': 'Joint Institute for Nuclear Research, Dubna ', 'emailHash': 'efec48dae557ea840afc77518e16cbcd', 'db_id': 3530556, 'person_id': 3640522}"
Poster Session,poster,Diffusion of conserved charges in relativistic heavy ion collisions,"Greiner, Carsten",University of Frankfurt,Unknown,"We present the first calculations of all the diffusion transport coefficients related to the baryon, electric and strangeness charge for a hot and dense hadron resonance gas and for a simplified kinetic model of the quark-gluon plasma[ \[arXiv:1711.08680\]][1]. We demonstrate that the diffusion currents do not only depend on gradients of their corresponding charge density. Instead, there exists coupling between the different charge currents, in such a way that it is possible for density gradients of a given charge to generate dissipative currents of another charge. Within this scheme, the charge diffusion coefficient is best viewed as a matrix, in which the diagonal terms correspond to the usual charge diffusion coefficients, while the off-diagonal terms describe the coupling between the different currents. We find that the baryon diffusion current is strongly affected by baryon charge gradients, but also by its coupling to gradients in strangeness. The electric charge diffusion current is found to be strongly affected by electric and strangeness gradients, whereas strangeness currents depend mostly on strange and baryon gradients.

The calculated diffusion coefficients can be easily included in hydrodynamic simulations of heavy ion collisions, and will be particularly important for lower energy collisions such as those that are performed at the RHIC Beam energy scan and that will be performed at NICA or FAIR. We show preliminary hydrodynamic calculations that include the effects of the computed diffusion coefficients.

Reference: [Greif, Fotakis,Denicol,Greiner: arXiv:1711.08680][2]


  [1]: https://arxiv.org/abs/1711.08680
  [2]: https://arxiv.org/abs/1711.08680","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carsten', 'last_name': 'Greiner', 'fullName': 'Greiner, Carsten', 'id': '3531063', 'affiliation': 'University of Frankfurt', 'emailHash': '1d8ff74367dd5f0de815684a853557af', 'db_id': 3531063, 'person_id': 3641328}"
Poster Session,poster,Finite-Size-Finite-Time Scaling of susceptibilities and susceptibility ratios; Implications for the search for the QCD Critical Point,"Lacey, Roy",Stony Brook University,USA,"Studies of the fluctuations of conserved charges (baryon number, electric charge, strangeness, etc.) can be used to chart the phases of strongly interacting QCD matter, as well as to locate the critical end-point (CEP) in the associated QCD phase diagram. The cumulants (and cumulant ratios) of the multiplicity distributions for conserved charges, which are linked to susceptibilities and their ratios, are predicted to be sensitive to the growth of fluctuations near the critical point, leading to detectable non-monotonic signatures for the CEP [1]. However, the effects of Finite-Size (FS) and Finite-Time (FT) complicate the search for the CEP, because they nullify the possible non-monotonic patterns, and shift the CEP's location to a so-called pseudo-critical point, different from its genuine location. Alternatively, Finite-Size-Finite-Time scaling (FSFTS) of susceptibilities and susceptibility ratios provide a robust avenue to search for the CEP and to characterize its critical exponents. I will describe the rudiments of FSFTS and present the scaling functions for the inverse compressibility ($\kappa^{-1}$) obtained from both the cumulant ratio $C_1/C_2$) for net-protons, and two-pion HBT radii, measured over a broad range of collision centralities in Au+Au collisions spanning the energy rage $\sqrt{s_{NN}}= 7.7 - 200$ GeV. The location of the CEP and the critical exponents estimated from these disparate measurements will be presented and discussed.

[1] M. Stephanov,  PRL 102, 032301 (09)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roy', 'last_name': 'Lacey', 'fullName': 'Lacey, Roy', 'id': '3531017', 'affiliation': 'Stony Brook University', 'emailHash': 'c1129d5060eac3f589873103b9f63418', 'db_id': 3531017, 'person_id': 3617324}"
Poster Session,poster,Heavy hadrons production by coalescence in pp and AA collisions at RHIC and LHC,"Minissale, Vincenzo",Unknown,Unknown,"The hadronization process of heavy hadrons with botttom and charm quarks, especially for baryons $\Lambda_{c}$ and $\Lambda_{b}$, in a dense QGP medium is largely not understood.
We present within a coalescence plus fragmentation model the predictions for $D_{0}$, $D_{s}$, $\Lambda_{c}$, $B$ and $\Lambda_{b}$ and the related baryon to meson ratios at RHIC and LHC in a wide range of transverse momentum region up to 10 GeV [1].
We will discuss how our model can predict values for $\Lambda_{c}/D_{0}$ and $\Lambda_{b}/B$ of the order of $O(1)$, which is much larger than the expectations from fragmentation, and in agreement whit early data from STAR collaboration [2].
Furthermore the same approach can be employed to predict baryon to meson ratio $\Lambda/K$ [3], $\Lambda_{c}/D^{0}$ in $pp$ collisions assuming that at the LHC top energies there can be the formation of QGP matter. 
We find considerable volume effects that significantly reduce the ratios but still predict quite larger values with respect to fragmentation, again in agreement with recent data from ALICE in $pp$ collisions [4]. A comparison to other coalescence models and thermal models is discussed.

[1] *S. Plumari, V. Minissale, S.K. Das, and V. Greco*,  arXiv:1712.00730 [hep-ph]
[2] STAR Collaboration, Nucl.Phys. A967 (2017) 620-623
[3] *V. Minissale, F. Scardina, and V. Greco*, Phys. Rev. C 92, 054904 (2015)
[4] *A. Grelli*, ALICE Coll., plenary talk Strangeness in Quark Matter 2017, Utrecht","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vincenzo', 'last_name': 'Minissale', 'fullName': 'Minissale, Vincenzo', 'id': '3531122', 'affiliation': '', 'emailHash': 'e0dc35ce5c4a162b65d27b81615bb5d2', 'db_id': 3531122, 'person_id': 3645257}"
Poster Session,poster,Recent results on cumulant ratios at nonzero temperature and density from lattice QCD,"Schmidt, Christian",University of Bielefeld,Unknown,"We present recent results on the distributions of conserved charge fluctuations. In particular, we discuss ratios of the shape parameters mean, variance, skewness and kurtosis of the net baryon- number, electric charge and strangeness distributions. For the net baryon-number fluctuations we find – using a next-to-leading order Taylor expansion – that qualitative features of these ratios closely resemble the corresponding experimentally measured cumulants ratios of net proton-number fluctuations for beam energies down to collision energies of 19.6 GeV. We show that the observed difference in cumulant ratios for the mean net baryon-number and the normalized skewness arises naturally in QCD thermodynamics. Moreover, we establish a close relation between skewness and kurtosis ratios, at small values of the baryon chemical potential. In the case of electric charge and strangeness fluctuations we show that these ratios are sensitive to the presence of multiple charged particles.
The calculations are based on lattice QCD simulations with physical quark masses and a highly improved staggered quark (HISQ) action. The lattice size is $N_\sigma^3\times N_\tau$, with an aspect ratio $N_\sigma/N_\tau=4$ and three different lattice spacings, corresponding to the number of temporal sites $N_\tau=8, 12$ and $16$. Continuum extrapolations have been performed for most of our observables.

 1. A. Bazavov *et al.* [HotQCD Collaboration], “Skewness and kurtosis of net baryon-number distributions at small values of the baryon chemical potential,” Phys. Rev. D 96 (2017), 074510 [arXiv:1708.04897].
 2. A. Bazavov *et al.*, “The QCD Equation of State to $\mathcal{O}(\mu_B^6)$ from Lattice QCD,” Phys. Rev. D 95 (2017), 054504 [arXiv:1701.04325].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Schmidt', 'fullName': 'Schmidt, Christian', 'id': '3531120', 'affiliation': 'University of Bielefeld', 'emailHash': '3507c7e923df84608c68e193cce9182d', 'db_id': 3531120, 'person_id': 3647013}"
Poster Session,poster,Forward Dihadron Angular Correlations in pA collisions,"Wei, Shu-yi",Ecole Polytechnique,Unknown,"Dihadron angular correlations in forward $pA$ collisions have been considered as one of the most sensitive observables to the gluon saturation effects. In general, both parton shower effects and saturation effects are responsible for the back-to-back dihadron angular de-correlations. Recent developments have allowed to incorporate the so-called parton shower effect, namely the Sudakov effect, into the small-$x$ formalism [1-3]. This, in particular, will enable us to go beyond the saturation dominant region, and conduct calculations for dihadron correlation in a much wider regime where both saturation effects and Sudakov effects are important.

In this paper [4], we carry out the first detailed numerical study in this regard, and find a very good agreement with previous RHIC $pp$ and $dAu$ data. This study can help us to establish a baseline in $pp$ collisions which contains little saturation effects, and further make predictions for dihadron angular correlations in $pAu$ collisions, which will allow to search for the signal of parton saturation.

[1] A. H. Mueller, B. W. Xiao and F. Yuan, Phys. Rev. D 88, 114010 (2013); Phys. Rev. Lett. 110, no. 8, 082301 (2013).

[2] P. Sun, C.-P. Yuan and F. Yuan, Phys. Rev. Lett. 113, no. 23, 232001 (2014); Phys. Rev. D 92, no. 9, 094007 (2015).

[3] A. H. Mueller, B. Wu, B. W. Xiao and F. Yuan, Phys. Rev. D 95, no. 3, 034007 (2017).

[4] A. Stasto, S. Y. Wei, B. W. Xiao and F. Yuan, to appear.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shu-yi', 'last_name': 'Wei', 'fullName': 'Wei, Shu-yi', 'id': '3530926', 'affiliation': 'Ecole Polytechnique', 'emailHash': '3c500885709093f50381bd46833971e2', 'db_id': 3530926, 'person_id': 3640649}"
Poster Session,poster,Studies of event and jet shape in high multiplicity e+e- collisions using archived data from the ALEPH detector at LEP,"Badea, Anthony",Massachusetts Inst. of Technology (US),USA,"Studies of thrust distributions and jet shapes in $e^+ e^-$ collisions using $730 ~pb^{-1}$ of data collected between 91 and 209 GeV with the ALEPH detector at LEP are presented. The event and jet shapes are studied for the first time with both tracker and the calorimeters in bins of the event charged particle multiplicity or event activity in order to reveal the possible modification of those observables in the high particle density environment. The results from the archived ALEPH data are compared to predictions from various event generators which were tuned to describe the inclusive event shape data at LEP, as well as theoretical calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anthony', 'last_name': 'Badea', 'fullName': 'Badea, Anthony', 'id': '3530901', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'edd094d6ccba5fe77000a6f07ed0f28c', 'db_id': 3530901, 'person_id': 3642929}"
Poster Session,poster,Effects of multiple jets in gamma-jets and dijet correlations in heavy ion collisions,"Luo, Tan",Central China Normal University,Unknown,"The study of modification of boson-tagged jet and dijet in high energy heavy ion collision can provide physical insight of jet-medium interactions. In this study, we use the Linear Boltzmann Transport(LBT) model to simulate the propagation of the shower partons generated from pythia or sherpa Monte Carlo simulations in the hot quark gluon plasma.  We first calculate the $p_{T}$ distribution of the 2nd jet in gamma-jet events according to gamma-jet asymmetry. In the gamma-jet correlation, we find that the inclusion of the 2nd jet will lead to the suppression of the angular correlation at large angle in AA collision. For dijet correlation, we investigate the dijet azimuthal correlation in events with 2, 3, 4 energetic jets for different regions of the leading jet $p_{T}$ in both pp and AA collision. We also show the important contribution of the 3rd jet in dijet transverse momentum balance distribution. We further find that the energy distribution at the edge of the jet cone is modified by the interference among multiple jets inside quark gluon plasma.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tan', 'last_name': 'Luo', 'fullName': 'Luo, Tan', 'id': '3530879', 'affiliation': 'Central China Normal University', 'emailHash': '3168802267527710a2599e949d04d38d', 'db_id': 3530879, 'person_id': 3643724}"
Poster Session,poster,First Unambiguous Measurements of Partonic Energy Loss in Cold Nuclear Matter at E906/SeaQuest,"Wickes, Alexander Bernard",Los Alamos National Laboratory (US),USA,"Initial state partonic energy loss is an important benchmark of the nuclear medium properties in fixed target and heavy ion collision experiments, yet remains imprecisely determined up to now. The E906/SeaQuest experiment at Fermilab primarily measures Drell-Yan and J/psi production for p+A collisions with fixed targets H, D, C, Fe, and W. The experiment provides an ideal configuration for making unambiguous energy loss measurements based on the nuclear modification $R_{pA}$. The low energy 120 GeV proton beam from the Fermilab Main Injector amplifies the suppression, while the spectrometer's acceptance of high-$x_2$ (target $x > 0.1$) Drell-Yan events minimizes shadowing and final state effects, resulting in enhanced precision for the determination of radiation length $X_0$ and stopping power $-dE/dx$. We will present results from the Drell-Yan energy loss analysis and compare with previous experiments.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander Bernard', 'last_name': 'Wickes', 'fullName': 'Wickes, Alexander Bernard', 'id': '3530874', 'affiliation': 'Los Alamos National Laboratory (US)', 'emailHash': '4481db5b78e68dba82bb267fbba43b80', 'db_id': 3530874, 'person_id': 3644263}"
Poster Session,poster,Spectator Tagging for the EIC and High Luminosity LHC,"Murray, Michael",University of Kansas,USA,"At the Electron Ion Collider  Deep Inelastic Scattering  on deuterons combined with proton and tagging would complete control of the initial state and allow detailed measurements of the neutron and proton parton functions and their spin dependence. At the LHC  proton tagging of diffractive, pp and pA  events allow for complete control  of the kinematics  of the initial state. Similarly neutron tagging of incoherent vector meson production allows the photon direction to be determined and so allows for the measurement of low x gluon distribution functions over a range of Bjorken X.  Both colliders impose severe constraints on the resolution, speed and radiation hardness of the forward systems. This talk will discuss possible implementations  of such detectors and map out the R&D needed to enable the physics measurements described above.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Murray', 'fullName': 'Murray, Michael', 'id': '3530797', 'affiliation': 'University of Kansas', 'emailHash': '8f75899199011d39b28025ed4bff7cf2', 'db_id': 3530797, 'person_id': 3647687}"
Poster Session,poster,Surprising similarities between the high transverse Surprising similarities between the high transverse momentum spectra in pp and Pb-Pb collisions at sNN = 5.02 TeV,"Paic, Guy",Universidad Nacional Autonoma (MX),MX,"We present the comparison of the transverse momentum (pT) spectra for different centralities in Pb-Pb collisions with multiplicity dependent spectra in pp collisions and the apparent link among them.

The origin of the work lies in two observations concerning particle production at high pT (> 8 GeV/c) in pp and Pb-Pb collisions at sNN = 5.02 TeV. On one hand, within uncertainties the RAA of light and heavy flavoured particles is essentially the same. On the other hand, the identity of the rise observed in the RAA with that observed in the ratios of the multiplicity dependent spectra, in pp collisions, divided by the same pp reference spectrum. We have made a systematic study of available data, fitting the power law function to the high pT spectra in different multiplicity and centrality classes. The comparison of the spectra of pp and Pb-Pb collisions at multiplicities corresponding to the same power law exponent exhibits marked differences at low momenta, namely, an increased contribution of low momentum particles, that could be attributed to the debris of the high momentum jets in Pb-Pb collisions. The claim is supported with studies of leading particle pT production as well as its connection with the event activity and quenching properties. The connection to the respective energy densities will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guy', 'last_name': 'Paic', 'fullName': 'Paic, Guy', 'id': '3530708', 'affiliation': 'Universidad Nacional Autonoma (MX)', 'emailHash': '90bebb431e8645cf97f2491dd1ae432c', 'db_id': 3530708, 'person_id': 3641686}"
Poster Session,poster,Understanding phenomenological constraints on the bulk viscosity of QCD,"Bass, Steffen A.",Duke University,USA,"The bulk viscosity of QCD is expected to vary considerably with temperature, from very small values at high temperatures to a possible large peak in the confinement region. Heavy ion collisions present a unique opportunity to establish experimental constraints on this transport coefficient, providing guidance to better understand the response of QCD systems to deviations from equilibrium. 

In this work, we undertake a systematic analysis of hadronic observables within a state-of-the-art hydrodynamic model of the quark-gluon plasma, and establish a set of measurements that can constrain the temperature dependence of bulk viscosity. We explicitly show the resilience of these constraints to experimental uncertainties. The temperature dependence of shear viscosity is investigated side-by-side with bulk viscosity for completeness.

We highlight the impact of bulk viscosity on the hadronic chemistry. We further look at different models of initial conditions of the plasma to clarify their effect on phenomenological constraints of bulk viscosity. These results are used to reconcile recent investigations of bulk viscosity in heavy ion collisions [1,2].

[1] J. E. Bernhard, J. S. Moreland, S. A. Bass, J. Liu and U. Heinz, Phys.Rev. C 94, no. 2, 024907 (2016)
[2] S. Ryu, J.-F. Paquet, C. Shen, G. S. Denicol, B. Schenke, S. Jeon and C. Gale, Phys. Rev. Lett. 115, no. 13, 132301 (2015)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Steffen A.', 'last_name': 'Bass', 'fullName': 'Bass, Steffen A.', 'id': '3530663', 'affiliation': 'Duke University', 'emailHash': 'c33b0d4024f9186827e476ead33c2d67', 'db_id': 3530663, 'person_id': 3642823}"
